id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
20219,men,apparel,topwear,other,red,fall,2011.0,casual,wrangler men rib red sweater
49848,men,accessories,watches,watches,white,winter,2016.0,casual,q&q men white analog watch
54737,men,footwear,shoes,casual shoes,navy blue,summer,2012.0,casual,vans men navy blue cobern shoes
32143,men,apparel,innerwear,briefs,red,summer,2016.0,casual,playboy men duet pack of 2 briefs
13406,men,apparel,topwear,shirts,grey,summer,2011.0,casual,united colors of benetton men stripes grey shirts
23753,men,accessories,eyewear,sunglasses,black,winter,2016.0,casual,oakley men frogskins black sunglasses
46116,men,footwear,shoes,casual shoes,other,summer,2012.0,casual,adidas men olive terrace shoes
9162,men,apparel,bottomwear,other,blue,fall,2011.0,casual,locomotive men callum blue jeans
40300,unisex,footwear,sandal,sandals,brown,winter,2013.0,casual,warner bros kids unisex brown sandals
16327,men,apparel,topwear,shirts,white,fall,2011.0,casual,peter england men solid white shirt
6641,women,footwear,shoes,sports shoes,grey,summer,2010.0,sports,nike women's lunarelite grey orange shoe
26028,men,personal care,fragrance,other,purple,spring,2017.0,casual,slazenger men advance perfume
5864,unisex,footwear,shoes,casual shoes,navy blue,winter,2011.0,casual,converse chuck taylor all star unisex navy blue & red shoe
56850,men,apparel,bottomwear,other,blue,summer,2012.0,casual,john players men blue jeans
4539,men,apparel,topwear,tshirts,blue,summer,2011.0,casual,classic polo men's blue t-shirt with black stripe
59929,women,apparel,topwear,kurtas,other,summer,2012.0,ethnic,diva women multi coloured kurta
43162,women,accessories,watches,watches,silver,winter,2016.0,casual,fastrack women silver dial watch
52559,women,accessories,bags,other,black,summer,2012.0,casual,mod'acc women black coin purse
41300,girls,apparel,topwear,tshirts,green,summer,2012.0,casual,gini and jony girls polo striped blue t-shirt
48582,men,accessories,jewellery,other,other,summer,2012.0,casual,revv men steel bracelet
3468,women,accessories,socks,other,purple,fall,2010.0,sports,adidas women's royal freshgold purple socks
35052,women,apparel,topwear,other,beige,summer,2012.0,ethnic,fabindia women printed beige kurtis
30672,men,accessories,eyewear,sunglasses,gold,winter,2016.0,casual,park avenue men sunglasses
42750,women,footwear,shoes,heels,brown,winter,2012.0,casual,rocia women brown heels
22824,men,footwear,shoes,casual shoes,brown,summer,2016.0,casual,woodland men brown casual shoes
52912,women,apparel,other,other,green,fall,2012.0,ethnic,fnf green printed sari
7304,women,apparel,topwear,tops,pink,summer,2011.0,casual,ucb women's short sleeve pink top
1642,men,footwear,shoes,sports shoes,white,fall,2010.0,sports,reebok men winning stride white red
30339,men,apparel,topwear,tshirts,red,summer,2012.0,casual,myntra men mere pass maal hai red t-shirt
19878,women,footwear,flip flops,flip flops,white,fall,2011.0,casual,adidas women psychedlic white flip flops
52913,women,apparel,other,other,other,fall,2012.0,ethnic,fnf women multi coloured sari
19715,men,apparel,topwear,shirts,blue,fall,2011.0,casual,united colors of benetton men blue check shirt
18747,women,apparel,topwear,tops,other,fall,2011.0,casual,arrow woman magenta top
35323,women,accessories,jewellery,other,silver,winter,2016.0,ethnic,fabindia women anusuya silver earrings
35144,women,accessories,bags,other,black,summer,2012.0,casual,allen solly woman black clutch
10746,unisex,footwear,flip flops,flip flops,purple,winter,2012.0,casual,disney unisex kids princess heart purple flip flops
23787,women,accessories,eyewear,sunglasses,purple,winter,2016.0,casual,oakley women beckon purple sunglasses
35229,men,footwear,shoes,other,black,summer,2013.0,formal,fortune men black formal shoes
17286,men,apparel,topwear,tshirts,other,fall,2011.0,casual,u.s. polo assn. men solid grey  melange polo tshirt
49248,men,accessories,other,other,black,fall,2012.0,casual,arrow men black cap
44625,men,apparel,bottomwear,other,black,summer,2012.0,sports,nike men black shorts
34265,women,apparel,topwear,other,other,summer,2012.0,ethnic,fabindia women cream chanderi dupatta
29888,women,accessories,eyewear,sunglasses,brown,winter,2016.0,casual,mayhem women sunglasses mays 1016-162
30813,women,apparel,bottomwear,other,white,summer,2012.0,casual,fabindia women white leggings
40196,women,apparel,topwear,other,green,summer,2012.0,ethnic,mumbai slang women light green kurti
11223,women,accessories,watches,watches,other,winter,2016.0,casual,esprit women silver glam rock houston steel watches
16252,women,apparel,bottomwear,other,brown,fall,2011.0,casual,united colors of benetton women solid brown stockings
15191,men,apparel,topwear,tshirts,purple,fall,2011.0,casual,arrow sport men stripes purple polo tshirts
57111,women,apparel,topwear,tops,blue,summer,2012.0,casual,elle women blue top
22950,unisex,accessories,watches,watches,black,winter,2016.0,casual,fastrack unisex black dial watch 9915pp13
1791,unisex,accessories,bags,other,black,summer,2011.0,sports,quechua 10l black bag
10622,women,footwear,flip flops,flip flops,green,fall,2011.0,casual,carlton london women casual green slippers
38595,women,apparel,topwear,tshirts,other,summer,2012.0,casual,nike women printed scoop lavender t-shirt
28406,men,accessories,eyewear,sunglasses,brown,winter,2016.0,casual,idee men brown sunglasses
38135,women,accessories,wallets,wallets,other,winter,2015.0,casual,wildcraft women orange wallet
21075,men,footwear,sandal,sandals,brown,spring,2012.0,casual,clarks men brown leather sandals
44947,men,footwear,shoes,sports shoes,white,summer,2012.0,sports,puma men mid biz ind white shoes
15312,women,footwear,sandal,other,blue,fall,2011.0,casual,adidas women neo feather blue sandals
28496,men,apparel,bottomwear,other,grey,summer,2012.0,casual,urban yoga men solid grey track pants
43754,women,accessories,jewellery,other,white,summer,2012.0,ethnic,royal diadem set of 2 white & maroon bangles
27217,men,apparel,bottomwear,other,beige,summer,2012.0,casual,doodle kids boy  beige shorts
9479,men,apparel,topwear,shirts,green,fall,2011.0,formal,john miller men green white check purple shirts
43943,women,footwear,shoes,heels,black,winter,2012.0,casual,catwalk women black heels
38757,men,accessories,bags,other,black,summer,2012.0,casual,nike men black training waist pouch
6555,unisex,accessories,bags,other,grey,summer,2011.0,casual,nike unisex all access grey backpack
36362,men,accessories,other,other,other,summer,2012.0,formal,reid & taylor men cream tie
30830,women,apparel,bottomwear,other,white,summer,2012.0,ethnic,fabindia women white churidar
14091,women,apparel,topwear,other,other,fall,2011.0,casual,flying machine women solid peach sweaters
19379,men,apparel,innerwear,other,green,summer,2016.0,casual,crusoe men surge green boxer shorts
59795,women,apparel,dress,other,blue,fall,2012.0,casual,united colors of benetton women blue dress
37847,men,accessories,wallets,wallets,black,summer,2012.0,casual,hidekraft men black card holder
44565,men,footwear,sandal,sandals,black,summer,2012.0,casual,coolers men black sandals
19821,men,apparel,topwear,other,other,winter,2016.0,casual,u.s. polo assn. men solid off white sweater
46289,men,footwear,sandal,sandals,other,summer,2012.0,casual,adidas men olive pural sandals
2374,men,footwear,shoes,casual shoes,brown,winter,2018.0,casual,red tape semi casual men's shoe
11740,men,apparel,topwear,tshirts,grey,fall,2011.0,casual,lee men stripes grey t-shirt
8318,men,apparel,topwear,tshirts,grey,spring,2013.0,casual,wildcraft men grey t-shirt
22628,boys,apparel,topwear,tshirts,grey,fall,2011.0,sports,nike boy grey t-shirt
15752,men,apparel,innerwear,other,navy blue,summer,2016.0,casual,facit men bicep tee navy blue innerwear vest
3391,women,accessories,bags,handbags,white,winter,2015.0,casual,murcia women white with stitch bag
12753,men,apparel,bottomwear,other,black,fall,2011.0,casual,spykar men ep jeans black jeans
15734,men,footwear,shoes,casual shoes,black,fall,2011.0,casual,nike men sweet classic leather black casual shoes
56880,women,footwear,shoes,heels,blue,winter,2012.0,casual,hm women blue heels
29017,men,apparel,topwear,tshirts,grey,summer,2012.0,casual,adidas men color block grey t-shirt
14693,men,apparel,bottomwear,other,black,fall,2011.0,casual,basics men black trousers
13637,men,apparel,innerwear,other,grey,summer,2016.0,casual,hanes men grey premium sleeveless crew t-shirt
33393,women,accessories,bags,handbags,brown,summer,2012.0,casual,baggit women faltu taj brown handbag
51388,men,apparel,innerwear,other,grey,summer,2012.0,casual,myntra grey printed boxers
9198,men,footwear,shoes,casual shoes,black,fall,2011.0,casual,puma men faas 500 black casual shoes
44407,men,footwear,shoes,sports shoes,white,summer,2012.0,sports,force 10 men white sports shoes
39659,men,footwear,shoes,casual shoes,black,summer,2012.0,casual,lotto men black shoes
31954,women,footwear,shoes,sports shoes,white,summer,2012.0,sports,nike women lunarfly +3 white sports shoes
22234,men,footwear,shoes,casual shoes,green,fall,2011.0,casual,id men green casual shoes
43224,women,apparel,bottomwear,other,black,fall,2012.0,formal,united colors of benetton women black trouser
15669,unisex,accessories,bags,other,black,fall,2011.0,casual,belkin unisex vue sleeve black bags
23469,men,accessories,other,other,grey,winter,2015.0,casual,lino perros men  grey striped scarf
24944,girls,apparel,topwear,tops,red,summer,2012.0,casual,united colors of benetton kids girls red top
13186,men,footwear,shoes,casual shoes,black,summer,2012.0,casual,fila men black stradd shoes
24265,men,apparel,topwear,tshirts,white,summer,2012.0,casual,quiksilver men white t-shirt
16028,men,apparel,topwear,shirts,red,fall,2011.0,casual,highlander men check red shirt
4806,men,apparel,topwear,tshirts,blue,summer,2011.0,sports,adidas men's edge polo steel blue polo t-shirt
31711,women,accessories,jewellery,other,silver,winter,2016.0,ethnic,fabindia women anusuya silver earrings
52969,women,apparel,other,other,black,fall,2012.0,ethnic,fnf printed black sari
23864,men,footwear,shoes,sports shoes,white,summer,2011.0,sports,adidas men white ambition sports shoes
3462,men,footwear,shoes,sports shoes,silver,summer,2011.0,sports,adidas men's ezeiro silver black shoe
56405,women,footwear,shoes,other,black,winter,2012.0,casual,rocia women black sandals
28574,women,apparel,topwear,tshirts,purple,summer,2012.0,casual,nike women try me purple t-shirt
8779,men,apparel,topwear,shirts,navy blue,fall,2011.0,casual,indigo nation men club satin hot stepper navy blue shirt
14326,women,apparel,topwear,tops,black,fall,2011.0,casual,adidas women printed black tops
8432,women,apparel,topwear,tops,purple,fall,2011.0,casual,jealous 21 women jealous frills and florals purple top purple tops
25730,women,accessories,belts,belts,black,summer,2012.0,casual,wrangler women black leather belt
21906,women,apparel,topwear,kurtas,purple,fall,2011.0,ethnic,biba women printed purple kurta
53369,women,accessories,bags,handbags,black,summer,2012.0,casual,puma women black bag
13284,men,apparel,bottomwear,other,black,fall,2011.0,casual,gini and jony kids boys solid black shorts
28371,men,accessories,eyewear,sunglasses,other,winter,2016.0,casual,idee men copper sunglasses
43262,women,apparel,topwear,kurtas,black,summer,2012.0,ethnic,aneri women black kurta
17221,men,accessories,eyewear,sunglasses,blue,winter,2016.0,casual,united colors of benetton men funky eyewear blue sunglasses
38601,men,apparel,topwear,tshirts,red,summer,2012.0,casual,nike men printed red t-shirt
48597,women,accessories,jewellery,other,silver,summer,2013.0,casual,lucera women silver earrings
47297,women,accessories,bags,handbags,beige,summer,2012.0,casual,baggit women beige handbag
16539,men,apparel,topwear,shirts,white,fall,2011.0,casual,basics men white slim fit striped shirt
9239,men,apparel,topwear,shirts,green,fall,2011.0,formal,mark taylor men green striped shirt
59856,women,personal care,other,other,white,spring,2017.0,casual,olay women moisturising lotion
46534,men,accessories,watches,watches,black,winter,2016.0,casual,timex men black dial watch t2n156
21932,women,apparel,topwear,kurtas,pink,fall,2011.0,ethnic,biba women printed pink kurta
16971,men,footwear,sandal,sandals,navy blue,fall,2011.0,casual,puma men navy blue & orange comfort sandals
25419,men,footwear,shoes,sports shoes,white,summer,2012.0,sports,nike men ballista ii white sports shoes
18631,men,apparel,topwear,tshirts,navy blue,fall,2011.0,casual,puma men gp speed navy blue tshirts
42636,women,accessories,jewellery,other,gold,winter,2015.0,casual,estelle women gold bracelet
1812,men,apparel,topwear,tshirts,green,fall,2010.0,sports,solognac men green t-shirt
46417,men,accessories,watches,watches,black,winter,2016.0,casual,timex men black dial watch
58723,men,apparel,topwear,tshirts,navy blue,summer,2012.0,casual,puma men navy blue t-shirt
42615,women,accessories,jewellery,other,gold,winter,2016.0,casual,estelle women earrings & pendant set
49946,men,apparel,other,other,navy blue,summer,2016.0,casual,hanes men navy blue shorts
13737,men,apparel,topwear,shirts,black,fall,2011.0,casual,belmonte men check black shirts
23319,women,apparel,topwear,kurtas,brown,fall,2011.0,ethnic,w women brown printed kurta
4865,men,apparel,topwear,tshirts,white,summer,2011.0,sports,adidas men white liverpool jersey
55186,women,personal care,other,other,other,spring,2017.0,casual,lakme absolute fast & fabulous purple potion lavender nail polish 11
16414,men,apparel,topwear,tshirts,navy blue,fall,2011.0,casual,levi's men stripes navy blue tshirts
29864,men,accessories,eyewear,sunglasses,brown,winter,2016.0,casual,mayhem men sunglasses 1025-204
